ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10230113,HY417363,09-09-2015 21:00,073XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,733,7,17,68,26,1169925,1856057,2015,02-10-2018 15:50,41.760515,-87.65278201,"(41.760515004, -87.652782012)"
4227855,HL534770,08-07-2005 07:15,019XX N CENTRAL AV OVERPASS,810,THEFT,OVER $500,STREET,FALSE,FALSE,2515,25,29,25,6,,,2005,08/17/2015 03:03:40 PM,,,
10230156,HY417587,09-04-2015 16:00,110XX S HALSTED ST,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2233,22,34,49,6,1172952,1831592,2015,02-10-2018 15:50,41.69331339,-87.64240768,"(41.69331339, -87.642407676)"
10230171,HY417655,09-03-2015 00:01,094XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,FALSE,FALSE,634,6,21,49,14,1175663,1842190,2015,02-10-2018 15:50,41.72233571,-87.63216622,"(41.722335711, -87.632166215)"
11040127,JA374003,08-01-2017 09:00,003XX W ADAMS ST,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,2,32,6,,,2017,08-08-2017 15:53,,,
11243401,JB168974,04-01-2017 00:01,019XX W CERMAK RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,FALSE,FALSE,1034,10,25,31,11,,,2017,03-02-2018 15:52,,,
11244115,JB169766,12-05-2017 12:00,023XX S MILLARD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,1013,10,22,30,11,,,2017,03-02-2018 15:54,,,
11243981,JB168512,01/28/2014 12:00:00 PM,008XX W 53RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,934,9,20,61,11,,,2014,03-02-2018 15:54,,,
11045871,JA380971,01-02-2009 16:00,028XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,133,1,4,35,11,,,2009,08-08-2017 15:53,,,
11045983,JA380937,01-01-2015 12:00,013XX W 108TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2234,22,34,75,11,,,2015,08-08-2017 15:53,,,
11046208,JA381395,02/23/2015 12:01:00 AM,017XX W 106TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,TRUE,2212,22,19,72,11,,,2015,08-08-2017 15:53,,,
11046486,JA381629,07-07-2017 14:00,050XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,931,9,16,61,11,,,2017,08-08-2017 15:53,,,
11046500,JA381584,07/30/2017 12:00:00 AM,012XX E 46TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,,,2017,08-08-2017 15:53,,,
11175609,JA537529,11/20/2017 06:20:00 PM,057XX S CICERO AVE,2091,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,TRUE,FALSE,813,8,23,56,18,,,2017,03-03-2018 15:51,,,
11046665,JA381950,01-01-2009 00:00,032XX W 65TH ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,831,8,17,66,17,,,2009,11-10-2018 16:02,,,
11047107,JA382265,04-03-2015 12:00,047XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,224,2,3,38,11,,,2015,08-08-2017 15:53,,,
11244818,JB170715,12/29/2017 12:00:00 PM,036XX N LAKE SHORE DR,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,1925,19,46,6,10,,,2017,03-02-2018 15:54,,,
11645849,JC209353,11/27/2018 08:43:00 PM,0000X E CERMAK RD,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,TAVERN/LIQUOR STORE,TRUE,FALSE,131,1,3,33,22,,,2018,04-09-2019 16:17,,,
9745335,HX369977,08-01-2014 19:42,001XX E 60TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,311,3,20,40,18,,,2014,08-08-2017 15:52,,,
11445072,JB415614,08/30/2018 07:45:00 PM,031XX W HARRISON ST,2027,NARCOTICS,POSS: CRACK,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,27,18,,,2018,04/13/2019 03:55:48 PM,,,
10895018,HX258746,05-12-2014 12:55,041XX W ADAMS ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,FALSE,FALSE,1115,11,28,26,26,,,2014,08-09-2017 15:51,,,
10899182,HW182708,03-06-2013 14:15,002XX N PULASKI RD,1200,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,SMALL RETAIL STORE,FALSE,FALSE,1122,11,28,26,13,,,2013,08-09-2017 15:51,,,
10230513,HY418041,09-10-2015 14:20,026XX N PULASKI RD,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,2524,25,31,22,6,1149271,1917270,2015,02-10-2018 15:50,41.92891483,-87.72689623,"(41.92891483, -87.726896229)"
11244745,JB170604,08/17/2017 09:00:00 AM,064XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ANIMAL HOSPITAL,FALSE,FALSE,312,3,20,69,11,,,2017,03-02-2018 15:54,,,
11450064,JB383147,08-07-2018 11:37,035XX W 16TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1021,10,24,29,18,,,2018,04-09-2019 16:24,,,
11229791,JB150622,10/18/2017 09:00:00 AM,066XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,321,3,5,42,11,,,2017,02/14/2018 03:52:17 PM,,,
11648713,JC216698,02/25/2017 06:00:00 PM,048XX N AVERS AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,TRUE,1712,17,39,14,2,,,2017,04-09-2019 16:24,,,
11451058,JB397122,08/17/2018 10:15:00 AM,038XX W MONROE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1122,11,28,26,18,,,2018,04-09-2019 16:24,,,
10230580,HY418101,09-10-2015 14:55,049XX W BELMONT AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2521,25,31,19,08B,1143018,1920825,2015,02-10-2018 15:50,41.93878916,-87.74978534,"(41.938789158, -87.749785342)"
11648406,JC215434,01-01-2017 00:01,031XX W 25TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,1033,10,12,30,17,,,2017,08-01-2019 16:12,,,
11648237,JC216157,01-01-2012 12:00,115XX S CAMPBELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2212,22,19,75,11,,,2012,04-09-2019 16:24,,,
11229652,JB146448,01-01-2008 00:01,018XX N KEELER AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,2534,25,30,20,2,,,2008,02/14/2018 03:52:17 PM,,,
11229887,JB150696,12-03-2017 19:00,009XX N CAMPBELL AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1212,12,1,24,08A,,,2017,02/14/2018 03:52:17 PM,,,
11448699,JB398659,08/18/2018 12:48:00 PM,003XX E 111TH ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,513,5,9,49,18,,,2018,04-09-2019 16:24,,,
11642699,JC209083,04-02-2019 11:44,016XX W LUNT AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2423,24,49,1,6,,,2019,04-09-2019 16:24,,,
11450076,JB389971,08-12-2018 09:21,001XX W 105TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,512,5,34,49,18,,,2018,04-09-2019 16:24,,,
11229724,JB150683,09/30/2017 06:00:00 PM,012XX W ALBION AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2432,24,49,1,6,,,2017,02/14/2018 03:52:17 PM,,,
10230734,HY418489,09-10-2015 18:54,011XX S CALIFORNIA AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1135,11,28,29,18,1157860,1895069,2015,02-10-2018 15:50,41.86782232,-87.69594039,"(41.867822323, -87.695940386)"
11648485,JC216504,11-01-2018 00:00,076XX S PAXTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,414,4,8,43,11,,,2018,04-09-2019 16:24,,,
11230118,JB151212,11/22/2017 09:08:00 PM,003XX W 79TH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,TRUE,FALSE,623,6,17,44,10,,,2017,03-01-2018 15:52,,,
11229470,JB150351,12/26/2017 12:00:00 PM,061XX S KIMBARK AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,314,3,20,42,11,,,2017,02/14/2018 03:52:17 PM,,,
11451056,JB397165,08/17/2018 10:48:00 AM,040XX W WILCOX ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1115,11,28,26,18,,,2018,04-09-2019 16:24,,,
11230062,JB150851,12-09-2017 23:59,024XX S ST LOUIS AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1024,10,22,30,17,,,2017,02/14/2018 03:52:17 PM,,,
11648819,JC216127,09/13/2016 09:55:00 AM,0000X N PARKSIDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1513,15,29,25,11,,,2016,04-09-2019 16:24,,,
10230829,HY418049,09-09-2015 06:00,054XX S WENTWORTH AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,225,2,3,37,6,1175887,1869033,2015,02-10-2018 15:50,41.79599104,-87.63054249,"(41.795991039, -87.630542489)"
11230302,JB151545,02/14/2017 12:01:00 AM,109XX S VERNON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,513,5,9,49,11,,,2017,02/14/2018 03:52:17 PM,,,
11229896,JB150562,10-01-2017 12:00,005XX E 32ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,211,2,4,35,11,,,2017,02/14/2018 03:52:17 PM,,,
11648597,JC216578,01-01-2012 00:00,071XX S LOWE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,732,7,6,68,11,,,2012,04-09-2019 16:24,,,
11452223,JB388670,08-11-2018 09:09,010XX N DRAKE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VACANT LOT/LAND,TRUE,FALSE,1121,11,27,23,18,,,2018,04-09-2019 16:24,,,
11449694,JB412372,08/28/2018 01:23:00 PM,094XX S LAFAYETTE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,634,6,21,49,18,,,2018,04/13/2019 03:55:48 PM,,,
11230012,JB151086,12-09-2017 18:30,078XX S EXCHANGE AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",SMALL RETAIL STORE,FALSE,FALSE,421,4,7,43,11,,,2017,02/14/2018 03:52:17 PM,,,
11229972,JB150927,01/23/2018 10:26:00 PM,009XX W DIVERSEY PKWY,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1935,19,43,7,11,,,2018,02/14/2018 03:52:17 PM,,,
11648221,JC216163,08/20/2018 12:00:00 PM,023XX W THOMAS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1212,12,1,24,11,,,2018,04-09-2019 16:24,,,
10230898,HY418621,09-10-2015 18:30,0000X E HUBBARD ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1834,18,42,8,08B,1176801,1903335,2015,02-10-2018 15:50,41.89009773,-87.62615509,"(41.890097727, -87.626155085)"
11451931,JB399933,08/19/2018 11:04:00 AM,111XX S EGGLESTON AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2233,22,34,49,18,,,2018,04-09-2019 16:24,,,
11648354,JC216274,01/31/2017 12:00:00 AM,070XX S FAIRFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,831,8,17,66,11,,,2017,04-09-2019 16:24,,,
11229685,JB150530,01-01-2014 12:00,026XX W 15TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1023,10,28,29,11,,,2014,02/16/2018 03:51:14 PM,,,
11229815,JB150647,10-04-2017 00:01,012XX W VAN BUREN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1231,12,2,28,11,,,2017,02/14/2018 03:52:17 PM,,,
11649227,JC217417,12/26/2018 01:00:00 PM,073XX N RIDGE BLVD,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2424,24,49,1,6,,,2018,04-09-2019 16:24,,,
11451042,JB399926,08/19/2018 10:38:00 AM,046XX W ADAMS ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1113,11,28,25,18,,,2018,04-09-2019 16:24,,,
11865717,JC478455,01-01-2009 15:00,086XX S SAGINAW AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,423,4,7,46,11,,,2009,10/20/2019 04:03:03 PM,,,
11229497,JB150308,12/29/2017 03:00:00 PM,030XX N HAMILTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1931,19,32,5,11,,,2017,02/14/2018 03:52:17 PM,,,
11230193,JB151163,01-01-2014 00:01,054XX S CORNELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,234,2,5,41,11,,,2014,02/14/2018 03:52:17 PM,,,
11648818,JC216121,05-08-2016 09:45,0000X W 73RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,731,7,6,69,11,,,2016,04-09-2019 16:24,,,
11032940,JA365596,07-10-2009 09:00,038XX W HURON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1122,11,27,23,11,,,2009,07/28/2017 03:47:55 PM,,,
11032965,JA365847,04/15/2015 09:00:00 AM,015XX W 117TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,524,5,34,53,11,,,2015,07/28/2017 03:47:55 PM,,,
11648533,JC216495,09-01-2017 00:00,011XX S ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1134,11,24,29,11,,,2017,04-09-2019 16:24,,,
11226269,JB145700,02-07-2018 18:00,016XX W GARFIELD BLVD,810,THEFT,OVER $500,CTA BUS,FALSE,FALSE,932,9,16,61,6,,,2018,02/14/2018 03:52:17 PM,,,
11033011,JA365922,01-01-2010 12:00,053XX S HARPER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,234,2,4,41,11,,,2010,07/28/2017 03:47:55 PM,,,
11229630,JB150531,03/15/2016 12:00:00 AM,020XX W CORTLAND ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1434,14,32,22,11,,,2016,02/14/2018 03:52:17 PM,,,
11648310,JC216054,02/21/2018 12:00:00 PM,017XX S STATE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,131,1,3,33,11,,,2018,04-09-2019 16:24,,,
10231005,HY418763,09-11-2015 01:20,001XX W HURON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,TRUE,FALSE,1832,18,42,8,11,1175253,1905045,2015,02/28/2019 04:02:38 PM,41.89482493,-87.63178864,"(41.894824927, -87.631788635)"
11449695,JB395814,08/16/2018 10:30:44 AM,109XX S WABASH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,513,5,9,49,18,,,2018,04-09-2019 16:24,,,
11033222,JA365934,05/26/2015 09:25:00 PM,069XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,331,3,5,43,11,,,2015,07/28/2017 03:47:55 PM,,,
11033227,JA365691,07-10-2017 18:15,021XX W CONCORD PL,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1434,14,32,24,6,,,2017,07/28/2017 03:47:55 PM,,,
11229536,JB150371,06/30/2013 01:00:00 PM,060XX N AVONDALE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1612,16,41,10,6,,,2013,02/14/2018 03:52:17 PM,,,
11649199,JC217367,11/23/2018 08:00:00 AM,070XX N WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,FALSE,FALSE,2411,24,50,2,11,,,2018,04-09-2019 16:24,,,
11648806,JC216119,12-01-2013 09:20,001XX E MARQUETTE RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,322,3,6,69,11,,,2013,04-09-2019 16:24,,,
11229840,JB150864,05-01-2017 12:00,0000X E MONROE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,112,1,42,32,5,,,2017,02/14/2018 03:52:17 PM,,,
11229533,JB150285,12-08-2017 09:00,050XX W HUTCHINSON ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1624,16,45,15,6,,,2017,02/14/2018 03:52:17 PM,,,
10231032,HY418708,09-11-2015 00:08,0000X E 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,623,6,6,44,15,1177763,1852641,2015,09/24/2015 07:50:13 PM,41.75096736,-87.62415881,"(41.750967358, -87.624158809)"
11229785,JB150818,12/28/2017 09:00:00 AM,073XX S DORCHESTER AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,FALSE,FALSE,324,3,5,43,10,,,2017,02/14/2018 03:52:17 PM,,,
11648910,JC216745,12/15/2018 10:00:00 AM,068XX W MEDILL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2512,25,36,18,11,,,2018,04-09-2019 16:24,,,
11451082,JB387494,08-10-2018 12:25,039XX W MONROE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1122,11,28,26,18,,,2018,04-09-2019 16:24,,,
11648366,JC216264,09-08-2016 16:00,026XX S HOMAN AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1032,10,12,30,17,,,2016,04-09-2019 16:24,,,
11648505,JC216440,09-09-2018 09:00,012XX W BRYN MAWR AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,2013,20,48,77,26,,,2018,04-09-2019 16:24,,,
11451044,JB366445,07/26/2018 04:07:00 PM,016XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,TRUE,FALSE,1224,12,27,28,18,,,2018,04-09-2019 16:24,,,
11648817,JC216081,08/21/2018 09:00:00 AM,066XX S MOZART ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,831,8,17,66,11,,,2018,04-09-2019 16:24,,,
11244118,JB169797,12/23/2017 09:00:00 AM,006XX E 91ST PL,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,633,6,6,44,6,,,2017,03-02-2018 15:54,,,
11244018,JB146470,01-01-2017 00:01,004XX N DRAKE AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,FALSE,FALSE,1123,11,27,23,17,,,2017,03-02-2018 15:54,,,
11648241,JC216160,07/25/2014 09:00:00 AM,040XX W 115TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2211,22,19,74,11,,,2014,04-09-2019 16:24,,,
11648807,JC216267,04-01-2019 11:00,057XX S KIMBARK AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,235,2,5,41,6,,,2019,04-09-2019 16:24,,,
10231535,HY419070,09-11-2015 06:00,062XX S DREXEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,TRUE,FALSE,313,3,20,42,14,1183080,1863781,2015,02-10-2018 15:50,41.7814147,-87.60432891,"(41.781414696, -87.604328907)"
11244856,JB170697,12/30/2017 12:00:00 PM,037XX W 78TH ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,833,8,18,70,6,,,2017,03-02-2018 15:54,,,
10231717,HY419255,09-11-2015 12:42,005XX W DIVERSEY PKWY,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,FALSE,FALSE,1935,19,43,7,11,1172060,1918871,2015,02-10-2018 15:50,41.93283521,-87.64310689,"(41.932835209, -87.643106886)"
11244257,JB169993,01-01-2017 00:01,056XX S SAWYER AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,822,8,14,63,2,,,2017,04/18/2018 03:52:37 PM,,,
10231817,HY419029,09-10-2015 21:00,032XX N CENTRAL AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1633,16,38,15,6,1138455,1921199,2015,02-10-2018 15:50,41.93989946,-87.76654665,"(41.939899462, -87.766546647)"
10985237,JA311015,06/27/2011 12:00:00 AM,004XX E SOUTH WATER ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,114,1,42,32,2,,,2011,04-10-2019 16:14,,,
11196021,JA549980,12/15/2017 06:15:00 AM,037XX W CERMAK RD,2022,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1014,10,24,29,18,,,2017,03-03-2018 15:51,,,
11027485,JA358748,11/15/2007 12:00:00 AM,115XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,522,5,34,53,11,,,2007,07/29/2017 03:56:00 PM,,,
11043834,JA377958,08-02-2017 06:02,004XX W ALDINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1925,19,44,6,11,,,2017,08-09-2017 15:51,,,
11244267,JB169907,01-01-2017 00:01,009XX N SACRAMENTO BLVD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1211,12,26,23,17,,,2017,03/21/2018 03:58:51 PM,,,
11244015,JB169634,12/25/2017 02:30:00 PM,020XX W MONTROSE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1911,19,47,5,08A,,,2017,03-02-2018 15:54,,,
11174648,JA529390,11/29/2017 10:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,03-03-2018 15:51,,,
5253983,HM665450,10/17/2006 01:05:00 PM,052XX W HURON ST,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,TRUE,FALSE,1524,15,28,25,18,,,2006,08/17/2015 03:03:40 PM,,,
11244245,JB167262,10-10-2017 19:27,085XX S CARPENTER ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,613,6,21,71,6,,,2017,03-02-2018 15:54,,,
11047604,JA382838,01-01-2009 00:00,029XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,133,1,3,35,11,,,2009,08-09-2017 15:51,,,
5145265,HM742840,10-01-2005 09:00,035XX W CERMAK RD,810,THEFT,OVER $500,OTHER,TRUE,FALSE,1024,10,22,30,6,,,2005,08/17/2015 03:03:40 PM,,,
11244429,JB169551,12-05-2017 11:10,004XX W 97th st,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2223,22,21,73,6,,,2017,03-02-2018 15:54,,,
11047839,JA382325,07/13/2011 09:00:00 PM,002XX E ONTARIO ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1834,18,42,8,11,,,2011,08-09-2017 15:51,,,
11244829,JB170752,12/19/2017 05:00:00 PM,016XX S KOSTNER AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1012,10,24,29,3,,,2017,03-02-2018 15:54,,,
11047886,JA382230,07/27/2017 07:25:00 PM,028XX N CAMBRIDGE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1934,19,44,6,6,,,2017,08-09-2017 15:51,,,
11047889,JA382790,08-08-2014 08:55,045XX W ROOSEVELT RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1131,11,24,29,11,,,2014,08-09-2017 15:51,,,
11048254,JA383607,07-06-2015 12:00,009XX W 54TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,934,9,20,61,11,,,2015,08-09-2017 15:51,,,
